imgId,file,origResolution,infiPredPerson,infiProbPerson,gtPerson,infiCorrect,infiType,yoloModel,latencyMs,prepMs,totalMs,tau,stateName,cpuProcPct,cpuSysPct,pssMb,availMemMb,totalMemMb,freeMemMb,cpuFreqsKhz,gpuFreqKhz,batterySocPct,batteryTempC,batteryCurrentMa,batteryVoltageMv,batteryPowerMw,thermalLevel,preprocessMode
541055,000000541055.jpg,640x360,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,93.25,208.75,0.500,Mid (Meeting),5.22,30.63,347.56,2084.00,11499.37,503.48,,0,69,34.00,-440,4028667,-1772613.48,2,fused
409475,000000409475.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,93.25,208.75,0.500,Mid (Meeting),5.22,30.63,347.56,2084.00,11499.37,503.48,,0,69,34.00,-440,4028667,-1772613.48,2,fused
239537,000000239537.jpg,640x436,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.00,91.50,206.50,0.500,Mid (Meeting),4.99,30.63,428.42,2002.00,11499.37,424.07,,0,69,34.00,-309,4032768,-1246125.31,2,fused
537991,000000537991.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.00,91.50,206.50,0.500,Mid (Meeting),4.99,30.63,428.42,2002.00,11499.37,424.07,,0,69,34.00,-309,4032768,-1246125.31,2,fused
140640,000000140640.jpg,640x426,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.00,91.50,206.50,0.500,Mid (Meeting),4.99,30.63,428.42,2002.00,11499.37,424.07,,0,69,34.00,-309,4032768,-1246125.31,2,fused
386352,000000386352.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.00,91.50,206.50,0.500,Mid (Meeting),4.99,30.63,428.42,2002.00,11499.37,424.07,,0,69,34.00,-309,4032768,-1246125.31,2,fused
221291,000000221291.jpg,335x500,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,95.00,210.50,0.500,Mid (Meeting),4.73,31.52,508.36,1913.00,11499.37,327.04,,0,69,34.00,-470,4026910,-1892647.70,2,fused
410650,000000410650.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,95.00,210.50,0.500,Mid (Meeting),4.73,31.52,508.36,1913.00,11499.37,327.04,,0,69,34.00,-470,4026910,-1892647.70,2,fused
202228,000000202228.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,95.00,210.50,0.500,Mid (Meeting),4.73,31.52,508.36,1913.00,11499.37,327.04,,0,69,34.00,-470,4026910,-1892647.70,2,fused
559956,000000559956.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,115.50,95.00,210.50,0.500,Mid (Meeting),4.73,31.52,508.36,1913.00,11499.37,327.04,,0,69,34.00,-470,4026910,-1892647.70,2,fused
253742,000000253742.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.75,110.50,225.25,0.500,Mid (Meeting),4.66,31.52,588.57,1846.00,11499.37,254.16,,0,69,34.00,-298,4031352,-1201342.90,2,fused
518770,000000518770.jpg,500x375,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.75,110.50,225.25,0.500,Mid (Meeting),4.66,31.52,588.57,1846.00,11499.37,254.16,,0,69,34.00,-298,4031352,-1201342.90,2,fused
286553,000000286553.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.75,110.50,225.25,0.500,Mid (Meeting),4.66,31.52,588.57,1846.00,11499.37,254.16,,0,69,34.00,-298,4031352,-1201342.90,2,fused
458992,000000458992.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,114.75,110.50,225.25,0.500,Mid (Meeting),4.66,31.52,588.57,1846.00,11499.37,254.16,,0,69,34.00,-298,4031352,-1201342.90,2,fused
123213,000000123213.jpg,640x392,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.00,96.00,212.00,0.500,Mid (Meeting),4.70,31.69,668.82,1767.00,11499.37,211.86,,0,69,35.00,-140,4036461,-565104.54,2,fused
91406,000000091406.jpg,640x424,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.00,96.00,212.00,0.500,Mid (Meeting),4.70,31.69,668.82,1767.00,11499.37,211.86,,0,69,35.00,-140,4036461,-565104.54,2,fused
218439,000000218439.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.00,96.00,212.00,0.500,Mid (Meeting),4.70,31.69,668.82,1767.00,11499.37,211.86,,0,69,35.00,-140,4036461,-565104.54,2,fused
579307,000000579307.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.00,96.00,212.00,0.500,Mid (Meeting),4.70,31.69,668.82,1767.00,11499.37,211.86,,0,69,35.00,-140,4036461,-565104.54,2,fused
567640,000000567640.jpg,640x425,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,114.00,231.50,0.500,Mid (Meeting),4.71,31.69,745.71,1717.00,11499.37,221.40,,0,69,35.00,-162,4035354,-653727.35,2,fused
45550,000000045550.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,114.00,231.50,0.500,Mid (Meeting),4.71,31.69,745.71,1717.00,11499.37,221.40,,0,69,35.00,-162,4035354,-653727.35,2,fused
229849,000000229849.jpg,427x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,114.00,231.50,0.500,Mid (Meeting),4.71,31.69,745.71,1717.00,11499.37,221.40,,0,69,35.00,-162,4035354,-653727.35,2,fused
259690,000000259690.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,114.00,231.50,0.500,Mid (Meeting),4.71,31.69,745.71,1717.00,11499.37,221.40,,0,69,35.00,-162,4035354,-653727.35,2,fused
343218,000000343218.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.25,115.50,232.75,0.500,Mid (Meeting),4.73,31.69,826.70,1723.00,11499.37,210.71,,0,69,35.00,-355,4028005,-1429941.77,2,fused
224807,000000224807.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.25,115.50,232.75,0.500,Mid (Meeting),4.73,31.69,826.70,1723.00,11499.37,210.71,,0,69,35.00,-355,4028005,-1429941.77,2,fused
87144,000000087144.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.25,115.50,232.75,0.500,Mid (Meeting),4.73,31.69,826.70,1723.00,11499.37,210.71,,0,69,35.00,-355,4028005,-1429941.77,2,fused
247917,000000247917.jpg,612x612,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.25,115.50,232.75,0.500,Mid (Meeting),4.73,31.69,826.70,1723.00,11499.37,210.71,,0,69,35.00,-355,4028005,-1429941.77,2,fused
334767,000000334767.jpg,500x333,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,98.25,215.75,0.500,Mid (Meeting),4.76,33.17,450.95,2113.00,11499.37,611.79,,0,69,35.00,-420,4025575,-1690741.50,2,fused
482275,000000482275.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,98.25,215.75,0.500,Mid (Meeting),4.76,33.17,450.95,2113.00,11499.37,611.79,,0,69,35.00,-420,4025575,-1690741.50,2,fused
380913,000000380913.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,98.25,215.75,0.500,Mid (Meeting),4.76,33.17,450.95,2113.00,11499.37,611.79,,0,69,35.00,-420,4025575,-1690741.50,2,fused
399205,000000399205.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,98.25,215.75,0.500,Mid (Meeting),4.76,33.17,450.95,2113.00,11499.37,611.79,,0,69,35.00,-420,4025575,-1690741.50,2,fused
363666,000000363666.jpg,640x419,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,104.75,222.25,0.500,Mid (Meeting),4.76,33.17,522.51,2046.00,11499.37,538.10,,0,69,35.00,-190,4032244,-766126.36,2,fused
405249,000000405249.jpg,500x375,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,104.75,222.25,0.500,Mid (Meeting),4.76,33.17,522.51,2046.00,11499.37,538.10,,0,69,35.00,-190,4032244,-766126.36,2,fused
507015,000000507015.jpg,640x426,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,104.75,222.25,0.500,Mid (Meeting),4.76,33.17,522.51,2046.00,11499.37,538.10,,0,69,35.00,-190,4032244,-766126.36,2,fused
1000,000000001000.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,117.50,104.75,222.25,0.500,Mid (Meeting),4.76,33.17,522.51,2046.00,11499.37,538.10,,0,69,35.00,-190,4032244,-766126.36,2,fused
129492,000000129492.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.75,116.00,232.75,0.500,Mid (Meeting),4.75,33.16,602.74,1968.00,11499.37,454.73,,0,69,35.00,-51,4037108,-205892.51,2,fused
62808,000000062808.jpg,640x481,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.75,116.00,232.75,0.500,Mid (Meeting),4.75,33.16,602.74,1968.00,11499.37,454.73,,0,69,35.00,-51,4037108,-205892.51,2,fused
541123,000000541123.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.75,116.00,232.75,0.500,Mid (Meeting),4.75,33.16,602.74,1968.00,11499.37,454.73,,0,69,35.00,-51,4037108,-205892.51,2,fused
306139,000000306139.jpg,640x426,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.75,116.00,232.75,0.500,Mid (Meeting),4.75,33.16,602.74,1968.00,11499.37,454.73,,0,69,35.00,-51,4037108,-205892.51,2,fused
453166,000000453166.jpg,640x425,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,114.00,233.25,0.500,Mid (Meeting),8.51,33.16,681.28,1891.00,11499.37,372.15,,0,69,35.00,-232,4030665,-935114.28,2,fused
119995,000000119995.jpg,468x500,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,114.00,233.25,0.500,Mid (Meeting),8.51,33.16,681.28,1891.00,11499.37,372.15,,0,69,35.00,-232,4030665,-935114.28,2,fused
369323,000000369323.jpg,377x500,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,114.00,233.25,0.500,Mid (Meeting),8.51,33.16,681.28,1891.00,11499.37,372.15,,0,69,35.00,-232,4030665,-935114.28,2,fused
127270,000000127270.jpg,328x500,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,114.00,233.25,0.500,Mid (Meeting),8.51,33.16,681.28,1891.00,11499.37,372.15,,0,69,35.00,-232,4030665,-935114.28,2,fused
13291,000000013291.jpg,500x335,1,1.000000,1,1,TP,yolov8l_bsz4.ms,120.25,118.25,238.50,0.500,Mid (Meeting),5.76,30.37,760.43,1813.00,11499.37,289.88,,0,69,35.00,-75,4035609,-302670.67,2,fused
440336,000000440336.jpg,500x335,1,1.000000,1,1,TP,yolov8l_bsz4.ms,120.25,118.25,238.50,0.500,Mid (Meeting),5.76,30.37,760.43,1813.00,11499.37,289.88,,0,69,35.00,-75,4035609,-302670.67,2,fused
427160,000000427160.jpg,640x512,1,1.000000,1,1,TP,yolov8l_bsz4.ms,120.25,118.25,238.50,0.500,Mid (Meeting),5.76,30.37,760.43,1813.00,11499.37,289.88,,0,69,35.00,-75,4035609,-302670.67,2,fused
179487,000000179487.jpg,512x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,120.25,118.25,238.50,0.500,Mid (Meeting),5.76,30.37,760.43,1813.00,11499.37,289.88,,0,69,35.00,-75,4035609,-302670.67,2,fused
91500,000000091500.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,106.75,226.00,0.500,Mid (Meeting),5.43,30.37,373.04,2202.00,11499.37,673.21,,0,69,35.00,-158,4033008,-637215.26,2,fused
136915,000000136915.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,106.75,226.00,0.500,Mid (Meeting),5.43,30.37,373.04,2202.00,11499.37,673.21,,0,69,35.00,-158,4033008,-637215.26,2,fused
548246,000000548246.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,106.75,226.00,0.500,Mid (Meeting),5.43,30.37,373.04,2202.00,11499.37,673.21,,0,69,35.00,-158,4033008,-637215.26,2,fused
74256,000000074256.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,119.25,106.75,226.00,0.500,Mid (Meeting),5.43,30.37,373.04,2202.00,11499.37,673.21,,0,69,35.00,-158,4033008,-637215.26,2,fused
10764,000000010764.jpg,640x424,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.25,95.75,212.00,0.500,Mid (Meeting),5.15,30.65,442.33,2084.00,11499.37,542.12,,0,69,35.00,-136,4032886,-548472.50,2,fused
346968,000000346968.jpg,640x426,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.25,95.75,212.00,0.500,Mid (Meeting),5.15,30.65,442.33,2084.00,11499.37,542.12,,0,69,35.00,-136,4032886,-548472.50,2,fused
100723,000000100723.jpg,500x333,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.25,95.75,212.00,0.500,Mid (Meeting),5.15,30.65,442.33,2084.00,11499.37,542.12,,0,69,35.00,-136,4032886,-548472.50,2,fused
46872,000000046872.jpg,640x391,1,1.000000,1,1,TP,yolov8l_bsz4.ms,116.25,95.75,212.00,0.500,Mid (Meeting),5.15,30.65,442.33,2084.00,11499.37,542.12,,0,69,35.00,-136,4032886,-548472.50,2,fused
476770,000000476770.jpg,640x426,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.25,91.75,222.00,0.500,Mid (Meeting),5.03,30.65,522.02,2007.00,11499.37,464.96,,0,69,35.00,-425,4022612,-1709610.10,2,fused
190007,000000190007.jpg,640x381,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.25,91.75,222.00,0.500,Mid (Meeting),5.03,30.65,522.02,2007.00,11499.37,464.96,,0,69,35.00,-425,4022612,-1709610.10,2,fused
493864,000000493864.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.25,91.75,222.00,0.500,Mid (Meeting),5.03,30.65,522.02,2007.00,11499.37,464.96,,0,69,35.00,-425,4022612,-1709610.10,2,fused
381360,000000381360.jpg,640x425,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.25,91.75,222.00,0.500,Mid (Meeting),5.03,30.65,522.02,2007.00,11499.37,464.96,,0,69,35.00,-425,4022612,-1709610.10,2,fused
300341,000000300341.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.25,96.25,225.50,0.500,Mid (Meeting),4.86,30.77,601.61,1925.00,11499.37,375.41,,0,69,35.00,-73,4034582,-294524.49,2,fused
52996,000000052996.jpg,640x426,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.25,96.25,225.50,0.500,Mid (Meeting),4.86,30.77,601.61,1925.00,11499.37,375.41,,0,69,35.00,-73,4034582,-294524.49,2,fused
188465,000000188465.jpg,640x454,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.25,96.25,225.50,0.500,Mid (Meeting),4.86,30.77,601.61,1925.00,11499.37,375.41,,0,69,35.00,-73,4034582,-294524.49,2,fused
130579,000000130579.jpg,388x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.25,96.25,225.50,0.500,Mid (Meeting),4.86,30.77,601.61,1925.00,11499.37,375.41,,0,69,35.00,-73,4034582,-294524.49,2,fused
398203,000000398203.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,127.75,101.75,229.50,0.500,Mid (Meeting),4.83,30.77,346.22,2185.00,11499.37,634.80,,0,69,35.00,-125,4032378,-504047.25,2,fused
323799,000000323799.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,127.75,101.75,229.50,0.500,Mid (Meeting),4.83,30.77,346.22,2185.00,11499.37,634.80,,0,69,35.00,-125,4032378,-504047.25,2,fused
325483,000000325483.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,127.75,101.75,229.50,0.500,Mid (Meeting),4.83,30.77,346.22,2185.00,11499.37,634.80,,0,69,35.00,-125,4032378,-504047.25,2,fused
559348,000000559348.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,127.75,101.75,229.50,0.500,Mid (Meeting),4.83,30.77,346.22,2185.00,11499.37,634.80,,0,69,35.00,-125,4032378,-504047.25,2,fused
208363,000000208363.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.00,105.00,234.00,0.500,Mid (Meeting),4.82,31.04,423.46,2102.00,11499.37,546.10,,0,69,35.00,-83,4034027,-334824.24,2,fused
478420,000000478420.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.00,105.00,234.00,0.500,Mid (Meeting),4.82,31.04,423.46,2102.00,11499.37,546.10,,0,69,35.00,-83,4034027,-334824.24,2,fused
411938,000000411938.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.00,105.00,234.00,0.500,Mid (Meeting),4.82,31.04,423.46,2102.00,11499.37,546.10,,0,69,35.00,-83,4034027,-334824.24,2,fused
4134,000000004134.jpg,640x425,1,1.000000,1,1,TP,yolov8l_bsz4.ms,129.00,105.00,234.00,0.500,Mid (Meeting),4.82,31.04,423.46,2102.00,11499.37,546.10,,0,69,35.00,-83,4034027,-334824.24,2,fused
269316,000000269316.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.00,100.50,230.50,0.500,Mid (Meeting),4.74,31.04,504.50,2004.00,11499.37,437.22,,0,69,35.00,-286,4026312,-1151525.23,3,fused
398742,000000398742.jpg,427x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.00,100.50,230.50,0.500,Mid (Meeting),4.74,31.04,504.50,2004.00,11499.37,437.22,,0,69,35.00,-286,4026312,-1151525.23,3,fused
248400,000000248400.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.00,100.50,230.50,0.500,Mid (Meeting),4.74,31.04,504.50,2004.00,11499.37,437.22,,0,69,35.00,-286,4026312,-1151525.23,3,fused
203864,000000203864.jpg,640x491,1,1.000000,1,1,TP,yolov8l_bsz4.ms,130.00,100.50,230.50,0.500,Mid (Meeting),4.74,31.04,504.50,2004.00,11499.37,437.22,,0,69,35.00,-286,4026312,-1151525.23,3,fused
146155,000000146155.jpg,640x512,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,113.25,244.75,0.500,Mid (Meeting),4.75,31.57,305.41,2210.00,11499.37,641.92,,0,69,35.00,-120,4031944,-483833.28,3,fused
491090,000000491090.jpg,478x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,113.25,244.75,0.500,Mid (Meeting),4.75,31.57,305.41,2210.00,11499.37,641.92,,0,69,35.00,-120,4031944,-483833.28,3,fused
11699,000000011699.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,113.25,244.75,0.500,Mid (Meeting),4.75,31.57,305.41,2210.00,11499.37,641.92,,0,69,35.00,-120,4031944,-483833.28,3,fused
271402,000000271402.jpg,424x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,113.25,244.75,0.500,Mid (Meeting),4.75,31.57,305.41,2210.00,11499.37,641.92,,0,69,35.00,-120,4031944,-483833.28,3,fused
406129,000000406129.jpg,428x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,102.75,234.25,0.500,Mid (Meeting),8.13,31.57,367.42,2143.00,11499.37,571.69,,0,69,35.00,-80,4033476,-322678.08,3,fused
457559,000000457559.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,102.75,234.25,0.500,Mid (Meeting),8.13,31.57,367.42,2143.00,11499.37,571.69,,0,69,35.00,-80,4033476,-322678.08,3,fused
142238,000000142238.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,102.75,234.25,0.500,Mid (Meeting),8.13,31.57,367.42,2143.00,11499.37,571.69,,0,69,35.00,-80,4033476,-322678.08,3,fused
479953,000000479953.jpg,640x393,1,1.000000,1,1,TP,yolov8l_bsz4.ms,131.50,102.75,234.25,0.500,Mid (Meeting),8.13,31.57,367.42,2143.00,11499.37,571.69,,0,69,35.00,-80,4033476,-322678.08,3,fused
273760,000000273760.jpg,467x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,134.25,108.25,242.50,0.500,Mid (Meeting),4.72,29.49,447.58,2068.00,11499.37,494.81,,0,69,35.00,-71,4033678,-286391.14,3,fused
382009,000000382009.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,134.25,108.25,242.50,0.500,Mid (Meeting),4.72,29.49,447.58,2068.00,11499.37,494.81,,0,69,35.00,-71,4033678,-286391.14,3,fused
75612,000000075612.jpg,640x480,1,1.000000,1,1,TP,yolov8l_bsz4.ms,134.25,108.25,242.50,0.500,Mid (Meeting),4.72,29.49,447.58,2068.00,11499.37,494.81,,0,69,35.00,-71,4033678,-286391.14,3,fused
383842,000000383842.jpg,640x434,1,1.000000,1,1,TP,yolov8l_bsz4.ms,134.25,108.25,242.50,0.500,Mid (Meeting),4.72,29.49,447.58,2068.00,11499.37,494.81,,0,69,35.00,-71,4033678,-286391.14,3,fused
463918,000000463918.jpg,500x359,1,1.000000,1,1,TP,yolov8l_bsz4.ms,133.25,100.50,233.75,0.500,Mid (Meeting),4.58,29.49,353.14,2150.00,11499.37,571.60,,0,69,35.00,-113,4032227,-455641.65,3,fused
400794,000000400794.jpg,426x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,133.25,100.50,233.75,0.500,Mid (Meeting),4.58,29.49,353.14,2150.00,11499.37,571.60,,0,69,35.00,-113,4032227,-455641.65,3,fused
144003,000000144003.jpg,500x375,1,1.000000,1,1,TP,yolov8l_bsz4.ms,133.25,100.50,233.75,0.500,Mid (Meeting),4.58,29.49,353.14,2150.00,11499.37,571.60,,0,69,35.00,-113,4032227,-455641.65,3,fused
477288,000000477288.jpg,480x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,133.25,100.50,233.75,0.500,Mid (Meeting),4.58,29.49,353.14,2150.00,11499.37,571.60,,0,69,35.00,-113,4032227,-455641.65,3,fused
482800,000000482800.jpg,640x457,1,1.000000,1,1,TP,yolov8l_bsz4.ms,136.00,100.25,236.25,0.500,Mid (Meeting),4.55,30.76,423.06,2096.00,11499.37,514.97,,0,69,35.00,-172,4029896,-693142.11,3,fused
479126,000000479126.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,136.00,100.25,236.25,0.500,Mid (Meeting),4.55,30.76,423.06,2096.00,11499.37,514.97,,0,69,35.00,-172,4029896,-693142.11,3,fused
162732,000000162732.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,136.00,100.25,236.25,0.500,Mid (Meeting),4.55,30.76,423.06,2096.00,11499.37,514.97,,0,69,35.00,-172,4029896,-693142.11,3,fused
516318,000000516318.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,136.00,100.25,236.25,0.500,Mid (Meeting),4.55,30.76,423.06,2096.00,11499.37,514.97,,0,69,35.00,-172,4029896,-693142.11,3,fused
209530,000000209530.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,135.00,93.50,228.50,0.500,Mid (Meeting),4.50,30.76,356.58,2157.00,11499.37,569.72,,0,69,35.00,-276,4026301,-1111259.08,3,fused
266892,000000266892.jpg,640x427,1,1.000000,1,1,TP,yolov8l_bsz4.ms,135.00,93.50,228.50,0.500,Mid (Meeting),4.50,30.76,356.58,2157.00,11499.37,569.72,,0,69,35.00,-276,4026301,-1111259.08,3,fused
515828,000000515828.jpg,640x429,1,1.000000,1,1,TP,yolov8l_bsz4.ms,135.00,93.50,228.50,0.500,Mid (Meeting),4.50,30.76,356.58,2157.00,11499.37,569.72,,0,69,35.00,-276,4026301,-1111259.08,3,fused
429761,000000429761.jpg,640x428,1,1.000000,1,1,TP,yolov8l_bsz4.ms,135.00,93.50,228.50,0.500,Mid (Meeting),4.50,30.76,356.58,2157.00,11499.37,569.72,,0,69,35.00,-276,4026301,-1111259.08,3,fused
116068,000000116068.jpg,500x375,1,1.000000,1,1,TP,yolov8l_bsz4.ms,138.75,97.00,235.75,0.500,Mid (Meeting),4.44,31.82,422.64,2097.00,11499.37,507.71,,0,69,35.00,-287,4025521,-1155324.53,3,fused
546475,000000546475.jpg,383x640,1,1.000000,1,1,TP,yolov8l_bsz4.ms,138.75,97.00,235.75,0.500,Mid (Meeting),4.44,31.82,422.64,2097.00,11499.37,507.71,,0,69,35.00,-287,4025521,-1155324.53,3,fused
177489,000000177489.jpg,640x478,1,1.000000,1,1,TP,yolov8l_bsz4.ms,138.75,97.00,235.75,0.500,Mid (Meeting),4.44,31.82,422.64,2097.00,11499.37,507.71,,0,69,35.00,-287,4025521,-1155324.53,3,fused
